,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
5938,0.5437,57.47,22.99,183.9,26.66,1841.48,326.36,5.3264,0.9183,62.05,44.38,64.08,41.81,62.83,59.77,1721.24,11/21/2020 20:00,FALSE,0,3,20,3
5939,0.5402,55.47,22.36,178.87,22.88,1820.35,306.71,5.3235,0.6697,61.68,44.31,63.39,41.81,59.79,59.3,1722.31,11/21/2020 21:00,FALSE,1,3,21,3
5940,0.5598,52.68,20.82,166.53,18.86,1820.7,243.96,5.3292,0.4879,61.33,44.11,62.34,41.79,57.27,58.54,1723.66,11/21/2020 22:00,FALSE,2,3,22,3
5941,0.6041,51.99,19.35,154.78,24.84,1824.72,292.44,5.32,0.303,61.23,44.05,61.44,41.9,61.35,58.15,1722.9,11/21/2020 23:00,FALSE,3,3,23,3
5942,0.5992,50.51,18.72,149.75,18.38,1835.73,234.52,5.3209,0.273,61.02,43.87,61.11,41.78,56.12,57.76,1719.72,11/22/2020 0:00,FALSE,4,5,0,3
5943,0.6005,50.57,18.27,146.2,15.7,1816.11,256.78,5.3093,0.2247,60.95,43.86,59.6,41.83,58.99,57.76,1722.61,11/22/2020 1:00,FALSE,4,5,1,3
5944,0.5926,49.51,18.16,145.24,17.68,1845.17,256.3,5.3107,0.4086,61.02,43.85,59.67,41.83,55.26,57.87,1721.2,11/22/2020 2:00,FALSE,4,5,2,3
5945,0.6304,48.98,16.97,135.73,20.48,1823.2,272.68,5.3086,0.319,60.97,43.78,59.5,41.88,56.62,57.72,1720.28,11/22/2020 3:00,FALSE,4,5,3,3
5946,0.6167,50.41,17.56,140.46,17.22,1828.49,258.25,5.3109,0.2942,60.87,43.78,59.43,41.82,58.19,57.5,1722.43,11/22/2020 4:00,FALSE,4,5,4,3
5947,0.6022,49.64,17.81,142.51,16.51,1832.63,255.22,5.3099,0.2638,60.8,43.82,59.2,41.84,56.58,57.38,1723.4,11/22/2020 5:00,FALSE,1,5,5,3
5948,0.5706,50.47,19.21,153.68,17.74,1822.19,241.27,5.3105,0.4491,60.97,44.04,59.01,41.9,58.81,57.57,1723.69,11/22/2020 6:00,FALSE,1,3,6,3
5949,0.5932,52.08,18.87,150.95,17.35,1796.66,228.82,5.3039,0.6462,61.28,44.03,60.27,41.92,58.43,58.27,1721.85,11/22/2020 7:00,FALSE,0,3,7,3
5950,0.5615,53.39,20.44,163.53,17.39,1837.41,233.34,5.3138,1.0447,61.61,44.21,61.5,41.93,61.41,58.97,1725.11,11/22/2020 8:00,FALSE,2,3,8,3
5951,0.5081,57.59,23.74,189.96,20.59,1824.13,267.36,5.3185,2.0171,62.4,44.67,63.93,42.02,63.76,60.42,1720.64,11/22/2020 9:00,FALSE,2,3,9,3
5952,0.5198,61.78,25.57,204.57,23.63,1811.14,283.14,5.3037,3.2938,63.14,44.79,65.44,41.95,72.64,61.59,1724.25,11/22/2020 10:00,FALSE,1,3,10,3
5953,0.5325,64.8,26.23,209.81,27.84,1805.66,308.56,5.3147,3.4727,63.49,44.82,64.61,41.89,71.87,62.08,1721.01,11/22/2020 11:00,FALSE,1,3,11,3
5954,0.5277,73.29,29.16,233.32,23.7,1818.43,274.55,5.3147,3.9781,64.01,45.22,61.48,41.97,78.54,62.63,1722.45,11/22/2020 12:00,FALSE,0,3,12,3
5955,0.5376,70.35,28.17,225.39,30.57,1834.74,339.59,5.3096,4.663,64.55,45.16,60.39,42.02,77.62,63.32,1722,11/22/2020 13:00,FALSE,0,3,13,3
5956,0.5662,54.85,21.6,172.81,25.35,1828.72,307.32,5.3178,1.0019,61.95,44.05,57.3,41.64,76.35,59.31,1722.22,11/22/2020 14:00,FALSE,0,3,14,3
5957,0.637,41.56,13.49,107.89,13.98,1823.12,208.32,5.3085,-1.1296,60.33,43.2,53.74,41.7,48.27,56.91,1723.01,11/22/2020 15:00,FALSE,0,3,15,3
5958,0.7972,39.7,9.7482,77.99,10.19,1825.72,182.18,5.2992,-0.7514,60.34,43.01,50.79,41.92,42.9,57.09,1723.19,11/22/2020 16:00,FALSE,1,3,16,3
5959,0.6625,40.16,11.7,93.6,12.07,1826.51,190.86,5.2687,-0.4446,60.53,43.13,48.63,41.82,43.03,57.37,1723.8,11/22/2020 17:00,FALSE,0,3,17,3
5960,0.7326,38.5,10.06,80.47,10.55,1843.11,184.79,5.2807,-0.3443,60.48,43.02,47.24,41.9,40.84,57.3,1722.63,11/22/2020 18:00,FALSE,1,3,18,3
5961,0.7364,39.23,10.06,80.48,10.33,1819.66,177.38,5.2721,-0.215,60.32,43.02,45.74,41.9,42.8,57.32,1722.93,11/22/2020 19:00,FALSE,1,3,19,3
5962,0.7289,38.79,10.06,80.46,10.36,1822.4,179.5,5.2856,-0.0984,60.59,43.02,45.5,41.9,40.63,57.8,1722.5,11/22/2020 20:00,FALSE,0,3,20,3
5963,0.725,38.44,10.05,80.43,10.22,1825.35,182.07,5.2872,-0.1295,60.27,43.02,45.27,41.9,41.75,57.4,1721.84,11/22/2020 21:00,FALSE,1,3,21,3
5964,0.8069,38.16,9.1578,73.26,8.9471,1814.26,170.24,5.2927,0.0807,60.54,43.07,44.93,42.05,42.04,58.17,1722.06,11/22/2020 22:00,FALSE,2,3,22,3
5965,0.7939,38.37,9.3803,75.04,8.4392,1798.77,167.02,5.2907,0.0174,61.24,45.13,43.89,44.08,45.02,57.67,1720.66,11/22/2020 23:00,FALSE,1,3,23,3
5966,0.6729,36.95,10.51,84.06,10.64,1815.95,179.09,5.2967,-0.0091,61.96,46.08,42.81,44.91,43.24,58.03,1721.35,11/23/2020 0:00,FALSE,2,3,0,3
5967,0.7066,38.51,10.28,82.2,12.3,1826.85,188.56,5.2985,-0.0067,61.78,46.06,42.27,44.91,45.59,57.73,1718.37,11/23/2020 1:00,FALSE,2,3,1,3
5968,0.7274,38.66,10.06,80.49,9.9142,1822.18,174.85,5.2926,-0.006,61.89,46.03,41.38,44.91,41.96,58.08,1720.37,11/23/2020 2:00,FALSE,2,3,2,3
5969,0.7268,38.65,10.07,80.56,10.3,1781.51,174.81,5.298,-0.0245,61.77,46.03,40.96,44.91,41.79,57.74,1721.75,11/23/2020 3:00,FALSE,2,3,3,3
5970,0.726,38.97,10.06,80.48,10.19,1800.12,173.55,5.2927,0.0021,61.84,46.03,40.12,44.91,43.83,57.79,1719.98,11/23/2020 4:00,FALSE,2,3,4,3
5971,0.7129,37.53,10.06,80.5,10.23,1816.84,176.09,5.2941,0.0036,61.97,46.03,39.65,44.91,40.23,58.09,1720.41,11/23/2020 5:00,FALSE,3,3,5,3
5972,0.7292,39.01,10.06,80.44,10.35,1795.88,174.89,5.2955,-0.0144,61.93,46.03,39.45,44.91,44.26,58.1,1719.26,11/23/2020 6:00,FALSE,4,3,6,3
5973,0.7358,39.72,10.07,80.6,10.99,1800.68,179.19,5.2954,-0.0966,61.92,46.03,39.78,44.91,44.06,57.84,1722.56,11/23/2020 7:00,FALSE,5,3,7,3
5974,0.7152,37.86,10.06,80.5,9.8914,1803.62,174.57,5.3238,-0.1579,61.85,46.03,41.4,44.91,43.93,57.81,1720.58,11/23/2020 8:00,FALSE,4,3,8,3
5975,0.6438,41.9,12.57,100.57,10.4,1809.24,184.72,5.3396,0.0392,61.78,45.66,44.27,44.25,48.57,58.29,1721.25,11/23/2020 9:00,FALSE,2,3,9,3
5976,0.649,42.02,12.19,97.54,15.11,1817.48,213.16,5.3165,0.1719,60.77,43.1,47.67,41.74,50.18,58.25,1722.11,11/23/2020 10:00,FALSE,1,3,10,3
5977,0.633,40.4,12.2,97.56,11.86,1823.85,189.57,5.3232,0.0954,60.82,43.21,49.27,41.85,42.55,58.35,1722.63,11/23/2020 11:00,FALSE,1,3,11,3
5978,0.6313,42.88,12.72,101.74,13.27,1832.96,200.25,5.3269,0.1581,60.84,43.25,51.84,41.83,45.02,58.37,1720.29,11/23/2020 12:00,FALSE,0,3,12,3
5979,0.6458,41.56,12.34,98.72,11.73,1812.01,187.11,5.3262,-0.0208,60.65,43.25,52.67,41.87,46.03,57.85,1721,11/23/2020 13:00,FALSE,0,3,13,3
5980,0.5705,43.24,14.15,113.22,12.83,1812.74,191.88,5.3351,0.2283,60.93,43.42,53.52,41.85,47.34,58.63,1723.48,11/23/2020 14:00,FALSE,0,3,14,3
5981,0.6209,42.82,12.96,103.72,12.5,1821.23,191.98,5.3291,0.1995,60.8,43.27,53.44,41.82,47.48,58.51,1725.09,11/23/2020 15:00,FALSE,0,3,15,3
5982,0.6474,41.95,12.14,97.16,11.92,1828.26,187.35,5.3132,0.022,60.7,43.13,52.13,41.78,47.55,57.98,1721.48,11/23/2020 16:00,FALSE,1,3,16,3
5983,0.669,40.24,11.46,91.65,10.45,1806.9,182.45,5.3039,-0.0829,60.49,43.06,50.69,41.79,42.6,57.51,1723.42,11/23/2020 17:00,FALSE,0,3,17,3
5984,0.6726,40.13,11.39,91.12,10.11,1819.23,178.27,5.3099,0.0298,60.52,43.19,49.98,41.92,49.32,57.83,1721.32,11/23/2020 18:00,FALSE,1,3,18,3
5985,0.6696,40.88,11.61,92.84,11.29,1780.34,177.21,5.3106,0.068,60.58,43.11,48.96,41.82,44.58,57.89,1724.04,11/23/2020 19:00,FALSE,1,3,19,3
5986,0.6652,39.77,11.44,91.56,11.14,1819.36,184.43,5.3118,-0.0319,60.51,43.11,47.96,41.84,43,57.49,1722.92,11/23/2020 20:00,FALSE,0,3,20,3
5987,0.6784,37.76,10.68,85.46,11.35,1808.67,184.34,5.3131,-0.0112,60.33,42.96,46.35,41.77,39.42,57.61,1725.73,11/23/2020 21:00,FALSE,1,3,21,3
5988,0.7183,38.63,10.22,81.78,10.38,1808.45,174.47,5.3031,0.1006,60.49,42.93,45.22,41.8,41.18,57.84,1723.48,11/23/2020 22:00,FALSE,2,3,22,3
5989,0.8361,38.43,8.9141,71.31,9.0396,1816.63,167.16,5.2853,0.046,61.06,44.58,44.34,43.59,43.49,57.84,1721.4,11/23/2020 23:00,FALSE,1,3,23,3
5990,0.683,39.15,10.79,86.35,10.25,1788.88,177.52,5.3059,0.0129,61.36,45.7,43.58,44.5,45.09,57.27,1720.74,11/24/2020 0:00,FALSE,2,3,0,3
5991,0.6897,38.75,10.62,84.99,9.1078,1794.51,169.9,5.3053,-0.0043,61.79,45.96,42.37,44.77,41.98,57.9,1720.2,11/24/2020 1:00,FALSE,2,3,1,3
5992,0.6546,38.11,11.07,88.55,9.6641,1805.67,172,5.3075,0.0056,61.74,46.01,42.6,44.77,41.92,57.81,1717.97,11/24/2020 2:00,FALSE,2,3,2,3
5993,0.6773,38.3,10.66,85.25,9.0174,1803.31,171.67,5.3033,-0.0281,61.76,45.96,42.41,44.77,44.33,57.76,1719.69,11/24/2020 3:00,FALSE,2,3,3,3
5994,0.6811,37.95,10.65,85.19,9.8401,1804.54,173.34,5.2996,0.0025,61.82,45.96,41.95,44.77,39.92,57.99,1718.65,11/24/2020 4:00,FALSE,2,3,4,3
5995,0.6864,39.83,10.88,87.02,9.6483,1801.45,170.94,5.3139,-0.044,61.73,45.99,41.59,44.77,44.05,57.69,1719.35,11/24/2020 5:00,FALSE,3,3,5,3
5996,0.6743,38.76,10.89,87.12,11.36,1808.18,183.16,5.3146,-0.013,61.66,45.99,41.18,44.77,44.54,57.69,1719.9,11/24/2020 6:00,FALSE,4,3,6,3
5997,0.6948,39.65,10.66,85.31,10.39,1815.59,179.82,5.2929,-0.1196,61.87,45.96,41.58,44.77,46.79,57.7,1719.7,11/24/2020 7:00,FALSE,5,3,7,3
5998,0.5452,39.89,10.67,85.37,10.46,1809.26,180.5,5.29,-0.1407,61.69,45.96,42.53,44.77,40.81,57.12,1720.9,11/24/2020 8:00,FALSE,4,3,8,3
5999,0.6421,43.08,12.49,99.89,,,,5.2639,0.1025,60.79,43.24,48.73,41.84,49.92,58.46,1724.83,11/24/2020 9:00,TRUE,,,9,3
6000,0.642,42.99,12.69,101.48,0,1839.58,0,5.2823,0.1747,60.93,43.31,53.04,41.89,45.91,58.77,1721.41,11/24/2020 10:00,TRUE,,,10,3
6001,0.5365,46.59,16.57,132.59,0,1819.31,0,5.2927,0.3972,61.06,43.75,57.18,41.91,53.77,58.45,1722.52,11/24/2020 11:00,TRUE,,,11,3
6002,0.5716,46.68,16.23,129.84,0,1795.82,0,5.248,0.4685,60.86,43.45,60.04,41.65,55.31,57.94,1725.87,11/24/2020 12:00,TRUE,,,12,3
6003,0.4954,52.81,20.24,161.93,0,1829.93,0,5.2542,0.8151,61.47,44.43,62.37,42.17,54.67,58.6,1722.07,11/24/2020 13:00,TRUE,,,13,3
6004,0.4699,53.53,22.01,176.04,0,1809.68,0,5.2532,1.3623,61.55,44.38,62.62,41.92,59.51,58.95,1721.16,11/24/2020 14:00,TRUE,,,14,3
6005,0.496,54.17,20.7,165.58,21.39,1809.11,285.76,5.2618,0.825,61.21,44.21,61.86,41.9,84.43,58.2,1721.04,11/24/2020 15:00,FALSE,0,3,15,3
6006,0.4873,53.47,20.89,167.15,23.33,1838.27,277.7,5.245,0.4548,61.1,44.15,60.29,41.82,62.26,57.78,1719.99,11/24/2020 16:00,FALSE,1,3,16,3
6007,0.5246,49.23,18.1,144.84,19.82,1821.82,260.54,5.2283,0.2486,60.91,43.87,58.8,41.85,53.2,57.4,1722.5,11/24/2020 17:00,FALSE,0,3,17,3
6008,0.5222,49.19,18.17,145.34,14.96,1824.74,213.89,5.2266,0.1541,60.91,43.79,58.23,41.77,58.48,57.44,1726.68,11/24/2020 18:00,FALSE,1,3,18,3
6009,0.5375,47.04,16.86,134.84,15.09,1823.29,226.81,5.2199,0.2251,61.01,43.69,57.95,41.81,54.73,57.73,1722.43,11/24/2020 19:00,FALSE,1,3,19,3
6010,0.561,47.17,16.33,130.64,16.33,1828.8,232.66,5.2277,0.1888,60.88,43.64,57.24,41.82,56.84,57.66,1723.67,11/24/2020 20:00,FALSE,0,3,20,3
6011,0.5762,46.58,15.61,124.88,16.65,1840.3,224.77,5.2236,0.1033,60.79,43.48,57.45,41.75,55.05,57.51,1724.9,11/24/2020 21:00,FALSE,1,3,21,3
6012,0.5374,47.66,17.06,136.48,19.55,1782.66,237.02,5.2177,0.3196,60.9,43.74,58.24,41.84,51.76,57.92,1723.37,11/24/2020 22:00,FALSE,2,3,22,3
6013,0.5837,46.61,15.32,122.54,15.42,1802.82,245.87,5.2218,0.3767,60.88,43.51,57.96,41.81,50.02,58.04,1725.49,11/24/2020 23:00,FALSE,3,3,23,3
6014,0.583,48.24,15.9,127.21,15.56,1836.36,264.27,5.2195,0.4001,60.93,43.63,57.96,41.86,54.24,58.24,1721.38,11/25/2020 0:00,FALSE,4,5,0,3
6015,0.574,47.65,16.14,129.12,15.92,1824.89,241.96,5.2204,0.506,61.03,43.64,58.27,41.84,54.46,58.51,1723.36,11/25/2020 1:00,FALSE,4,5,1,3
6016,0.5708,48.16,16.4,131.21,15.05,1814.93,220.63,5.2246,0.5853,61.07,43.64,58.75,41.81,55.31,58.63,1722.03,11/25/2020 2:00,FALSE,4,5,2,3
6017,0.5777,46.11,15.52,124.14,16,1808.77,232.87,5.2159,0.4145,60.95,43.51,58.7,41.78,51.29,58.38,1722.82,11/25/2020 3:00,FALSE,4,5,3,3
6018,0.5542,45.78,16.08,128.67,15.41,1836.1,247.31,5.2186,0.2896,60.88,43.57,58.18,41.78,48.44,58.07,1722.53,11/25/2020 4:00,FALSE,4,5,4,3
6019,0.5544,49.27,17.04,136.29,18.09,1825.45,262.6,5.2211,0.3925,60.99,43.69,58.54,41.79,56.53,58.37,1722.1,11/25/2020 5:00,FALSE,1,5,5,3
6020,0.551,51.57,18.32,146.55,16.39,1813.15,212.9,5.2299,0.6259,61.18,43.88,58.42,41.84,57.26,58.41,1722.97,11/25/2020 6:00,FALSE,1,3,6,3
6021,0.555,49.56,18.38,147.02,17.22,1814.08,258.13,5.2176,0.6271,61.27,43.87,56.74,41.82,55,58.71,1722.68,11/25/2020 7:00,FALSE,0,3,7,3
6022,0.572,50.29,18.56,148.47,17.14,1827.13,239.51,5.226,0.6491,61.33,43.98,57.64,41.91,56.84,58.82,1723.42,11/25/2020 8:00,FALSE,2,3,8,3
6023,0.5502,52.81,21.04,168.31,19.69,1841.23,263.26,5.2284,1.116,61.67,44.2,58.34,41.86,55.96,59.27,1722,11/25/2020 9:00,FALSE,2,3,9,3
6024,0.5295,63.73,25.42,203.36,21.57,1830.6,270.83,5.2234,2.7092,62.84,44.94,60.11,42.11,74.52,61.07,1723.07,11/25/2020 10:00,FALSE,1,3,10,3
6025,0.5199,69.34,28.32,226.57,27.58,1825.25,308.17,5.2177,4.2544,63.81,45.09,61.04,41.93,83.39,62.42,1723.38,11/25/2020 11:00,FALSE,1,3,11,3
6026,0.5691,75.14,28.47,227.77,22.18,1801.56,261.6,5.2185,6.4535,65.39,45.28,64.02,42.11,89.82,64.49,1724.31,11/25/2020 12:00,FALSE,0,3,12,3
6027,0.5566,75.98,29.7,237.61,35.75,1818.24,391.17,5.2178,6.7845,66.01,45.42,65.38,42.11,90.05,64.98,1722.71,11/25/2020 13:00,FALSE,0,3,13,3
6028,0.5787,85.77,30.71,245.68,25.83,1813.38,314.43,5.2303,6.4369,66.2,45.53,65.55,42.11,109.52,65.01,1723.1,11/25/2020 14:00,FALSE,0,3,14,3
6029,0.5697,73.05,27.94,223.52,30.79,1811.35,330.67,5.2165,5.7678,65.45,45.23,65.8,42.11,85.92,64.53,1723.65,11/25/2020 15:00,FALSE,0,3,15,3
6030,0.7381,84.62,26.56,212.47,37.28,1839.97,408.63,5.2272,3.4535,65.57,46.34,65.28,43.36,143.19,64.76,1722.27,11/25/2020 16:00,FALSE,1,3,16,3
6031,0.6334,88.48,27.72,221.76,23.46,1819.47,291.53,5.2235,4.5831,64.73,45.14,64.4,42.05,96.31,63.62,1723.94,11/25/2020 17:00,FALSE,0,3,17,3
6032,0.5691,74.98,27.41,219.25,28.94,1820.94,333.79,5.2318,3.8124,64.4,45.24,64.05,42.18,84.14,63.24,1721.75,11/25/2020 18:00,FALSE,1,3,18,3
6033,0.5634,54.57,21.42,171.39,24.65,1815.33,287.33,5.229,0.4936,62.27,44.47,61.77,42.08,65.29,59.9,1723.58,11/25/2020 19:00,FALSE,1,3,19,3
6034,0.6139,46.75,15.99,127.89,19.09,1837.87,255.22,5.2294,-1.3716,60.75,43.49,58.05,41.71,51.43,57.07,1721.98,11/25/2020 20:00,FALSE,0,3,20,3
6035,0.6497,41.81,12.9,103.17,12.71,1813.34,194.85,5.2199,-1.1469,60.58,43.13,55.69,41.7,43.32,57.2,1726.7,11/25/2020 21:00,FALSE,1,3,21,3
6036,0.6388,41.39,12.8,102.42,15.34,1826.96,208.83,5.2192,-0.7493,60.64,43.25,54.65,41.82,45.62,57.61,1722.25,11/25/2020 22:00,FALSE,2,3,22,3
6037,0.6942,40.18,11.57,92.58,11.99,1829.48,191.24,5.2154,-0.5566,60.59,43.1,54.1,41.81,44.41,57.76,1723.3,11/25/2020 23:00,FALSE,3,3,23,3
6038,0.6828,39.47,11.49,91.95,11.11,1812.45,196.14,5.2112,-0.4744,60.33,43,53.14,41.71,46.05,57.41,1722.1,11/26/2020 0:00,FALSE,4,5,0,3
6039,0.734,37.99,10.2,81.63,9.6781,1815.68,173.36,5.2083,-0.3283,60.33,43.03,51.69,41.89,42.35,57.79,1724.19,11/26/2020 1:00,FALSE,4,5,1,3
6040,0.6451,40.51,12.2,97.58,12.15,1841.94,190.61,5.2067,-0.0906,60.81,43.19,50.95,41.84,43.28,58.42,1725.73,11/26/2020 2:00,FALSE,4,5,2,3
6041,0.6697,41.97,11.96,95.7,13.14,1813.94,201.75,5.2032,0.0155,60.86,43.13,50.59,41.8,46.74,58.55,1725.74,11/26/2020 3:00,FALSE,4,5,3,3
6042,0.6513,41.52,12.2,97.64,12.05,1826.36,187.27,5.2034,-0.0001,60.75,43.13,50.39,41.77,46.38,58.52,1721.05,11/26/2020 4:00,FALSE,4,5,4,3
6043,0.6412,40.97,12.2,97.62,11.58,1810.19,183.59,5.2069,0.0153,60.73,43.08,50.18,41.72,45.18,58.3,1723.89,11/26/2020 5:00,FALSE,1,5,5,3
6044,0.6646,42.34,12.2,97.61,12.41,1814.98,187.01,5.2042,0.1031,60.83,43.14,50.37,41.79,45.56,58.45,1724.95,11/26/2020 6:00,FALSE,1,3,6,3
6045,0.6383,41.54,12.5,100.02,13.51,1816.21,194.83,5.2078,0.1494,60.96,43.17,50.61,41.78,44.51,58.85,1721.45,11/26/2020 7:00,FALSE,0,3,7,3
6046,0.6253,42.68,13.13,105.01,12.53,1826.39,192.42,5.2178,0.1463,61.04,43.27,51.3,41.8,46.75,58.88,1722.71,11/26/2020 8:00,FALSE,2,3,8,3
6047,0.6029,43.31,13.75,109.97,14.51,1805.71,214.31,5.221,0.2007,61.06,43.26,52.11,41.73,46.15,58.86,1721.69,11/26/2020 9:00,FALSE,2,3,9,3
6048,0.6231,43.62,13.73,109.81,14.03,1831.61,199.86,5.2143,0.1249,60.86,43.32,53.27,41.79,56.14,57.91,1724.14,11/26/2020 10:00,FALSE,1,3,10,3
6049,0.6225,42.51,13.24,105.96,12.66,1813.35,207.13,5.2213,-0.0401,60.64,43.15,54.59,41.68,46.09,57.47,1723.57,11/26/2020 11:00,FALSE,1,3,11,3
6050,0.6606,41.05,12.26,98.07,11.84,1809.18,215.85,5.2367,-0.0525,60.67,43.24,55.61,41.87,45.38,57.73,1722.42,11/26/2020 12:00,FALSE,0,3,12,3
6051,0.6135,42.79,13.4,107.19,12.86,1831.47,200.78,5.2253,0.0858,60.85,43.3,56.72,41.81,46.05,58.16,1721.96,11/26/2020 13:00,FALSE,0,3,13,3
6052,0.5809,43.4,14.3,114.44,13.48,1826.94,199.63,5.2219,0.1947,61.02,43.42,57.18,41.83,48.29,58.39,1721.17,11/26/2020 14:00,FALSE,0,3,14,3
6053,0.5727,45.09,15.07,120.53,16.06,1835.07,240.72,5.2204,0.3693,61.09,43.52,56.69,41.84,47.6,58.72,1724.09,11/26/2020 15:00,FALSE,0,3,15,3
6054,0.6036,43.79,13.94,111.52,15.2,1823.64,217.2,5.2201,0.2162,60.94,43.27,55.14,41.72,46.03,58.18,1722.58,11/26/2020 16:00,FALSE,1,3,16,3
6055,0.6751,40.89,11.89,95.15,12.8,1831.85,194.77,5.2194,0.0162,60.66,43.09,53.3,41.76,44.01,57.53,1723.27,11/26/2020 17:00,FALSE,0,3,17,3
6056,0.7339,39.45,10.45,83.6,12.65,1822.84,194.33,5.2057,-0.0793,60.51,42.96,51.61,41.8,43.52,57.41,1724.58,11/26/2020 18:00,FALSE,1,3,18,3
6057,0.7316,37.61,10,80.02,10.11,1859.37,180.09,5.2096,-0.0477,60.55,42.91,50.74,41.8,40.86,57.79,1723.27,11/26/2020 19:00,TRUE,,3,19,3
6058,0.6982,39.64,10.98,87.88,9.7041,1837.11,174.9,5.2017,0.0078,60.7,43.06,50.39,41.84,44.07,58.01,1721.82,11/26/2020 20:00,FALSE,0,3,20,3
6059,0.6753,38.53,11.1,88.79,10.46,1821.18,178.4,5.2063,-0.0149,60.58,43.01,49,41.78,41.62,57.64,1724.42,11/26/2020 21:00,FALSE,1,3,21,3
6060,0.6774,39.38,11.36,90.88,11.04,1826.11,207.99,5.2127,0.0982,60.56,43.1,48.33,41.83,43.22,57.65,1725.31,11/26/2020 22:00,FALSE,2,3,22,3
6061,0.6789,38.74,10.95,87.63,11.12,1842.29,185.38,5.2142,0.1086,60.21,43.01,47.47,41.79,45.72,57.28,1724.71,11/26/2020 23:00,FALSE,3,3,23,3
6062,0.6717,39.02,10.99,87.93,9.4641,1788.33,172.93,5.2092,0.0897,60.06,42.99,45.8,41.77,42.85,57.26,1723.31,11/27/2020 0:00,TRUE,4,3,0,3
6063,0.8401,38.26,10.31,82.45,8.3907,1828.62,168.65,5.2179,0.0949,61.25,45.05,44.1,43.9,48.62,57.68,1722.75,11/27/2020 1:00,FALSE,2,3,1,3
6064,0.7379,37.76,9.9882,79.91,9.5383,1806.82,171.65,5.2273,0.0759,61.86,45.92,43.3,44.81,44.06,57.97,1721.03,11/27/2020 2:00,FALSE,2,3,2,3
6065,0.7166,38.61,10.41,83.28,10.07,1800.68,166.25,5.2227,0.0554,61.98,45.99,42.55,44.83,43.39,58.11,1719.94,11/27/2020 3:00,FALSE,2,3,3,3
6066,0.7372,38.28,10.07,80.57,9.6625,1808.03,173.91,5.2165,0.0289,61.87,45.93,41.07,44.81,41.82,57.87,1720.16,11/27/2020 4:00,FALSE,2,3,4,3
6067,0.7557,37.77,9.5983,76.79,8.6389,1814.8,164.27,5.2101,0.0437,61.9,45.88,40.72,44.81,43.2,57.94,1723.07,11/27/2020 5:00,FALSE,3,3,5,3
6068,0.7625,38.54,9.6227,76.98,9.1104,1810.7,173.28,5.1954,0.0535,61.9,45.88,41.25,44.81,42.8,57.9,1721.05,11/27/2020 6:00,FALSE,4,3,6,3
6069,0.6389,39.76,11.65,93.18,9.6793,1809.81,178.95,5.2007,-0.0869,61.76,46.11,41.99,44.81,44.11,57.72,1720.47,11/27/2020 7:00,FALSE,5,3,7,3
6070,0.6247,38.46,11.65,93.18,10.26,1817.97,176.61,5.196,-0.1674,61.74,46.11,43.15,44.81,43.08,57.16,1720.42,11/27/2020 8:00,FALSE,4,3,8,3
6071,0.6028,41.95,13.25,105.99,9.7055,1804.16,174.28,5.1972,0.1394,61.49,44.46,45.19,42.97,45.23,58.56,1717.07,11/27/2020 9:00,FALSE,2,3,9,3
6072,0.6291,42.66,12.79,102.34,10.83,1834.36,184,5.2138,0.1702,60.99,43.36,48.95,41.93,45.62,58.79,1721.2,11/27/2020 10:00,FALSE,1,3,10,3
6073,0.6017,40.62,13.1,104.82,15.47,1817.65,210.77,5.235,0.2086,60.84,43.21,53.71,41.75,46.61,58.72,1722.01,11/27/2020 11:00,FALSE,1,3,11,3
6074,0.5774,45.88,15.48,123.8,19.47,1810.34,234.28,5.2579,0.4825,61.15,43.64,57.35,41.92,53.52,58.67,1725.25,11/27/2020 12:00,FALSE,0,3,12,3
6075,0.5463,44.99,16.18,129.47,14.56,1847.31,208.88,5.2632,0.4501,61.05,43.63,59.09,41.82,49.68,58.58,1722.87,11/27/2020 13:00,TRUE,,3,13,3
6076,0.5471,48.03,17.32,138.6,15.1,1848.7,237.85,5.2415,0.6088,61.11,43.81,60.6,41.88,54.95,58.57,1722.2,11/27/2020 14:00,FALSE,0,3,14,3
6077,0.5098,51.72,20.17,161.35,24.84,1811.41,296.66,5.2236,0.8354,61.22,44.08,60.68,41.84,58.49,58.47,1722.76,11/27/2020 15:00,FALSE,0,3,15,3
6078,0.5306,49.48,18.63,149.03,20.83,1820.36,287.85,5.2111,0.6147,61.06,43.89,59.94,41.81,56.57,57.87,1723.39,11/27/2020 16:00,FALSE,1,3,16,3
6079,0.5391,47.74,17.41,139.27,16.1,1791.41,218.8,5.2131,0.2756,60.88,43.74,58.69,41.8,56.66,57.59,1720.98,11/27/2020 17:00,FALSE,0,3,17,3
