,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
12999,0.5852,134.39,40.67,325.33,41.18,1821.49,442.33,5.2116,6.2482,73.9,46.74,72.45,42.2,135.7,71.28,1720.21,9/12/2021 2:00,FALSE,1,4,2,4_12
13000,0.5647,135.03,42.25,337.98,41.1,1798.55,440.84,5.2183,6.1275,73.85,46.92,71.35,42.2,137.8,71.28,1722.01,9/12/2021 3:00,FALSE,2,4,3,4_12
13001,0.5831,134.63,40.84,326.68,41.2,1831.43,443.06,5.2088,6.0054,74.04,46.76,70.45,42.2,135.9,71.28,1719.38,9/12/2021 4:00,FALSE,0,4,4,4_12
13002,0.5819,132.73,40.5,323.99,39.35,1820.47,424.71,5.2169,5.8804,73.9,46.72,69.65,42.2,136.1,71.28,1723.97,9/12/2021 5:00,FALSE,4,4,5,4_12
13003,0.5687,140,43.04,344.36,40.93,1824.13,442.41,5.2221,3.852,74.22,47.32,68.73,42.51,146.4,71.23,1720.12,9/12/2021 6:00,FALSE,0,4,6,4_12
13004,0.5594,146.27,45.16,361.32,45.58,1843.59,480.22,5.2207,2.9138,74.69,47.39,68.66,42.36,148.9,71.68,1722.58,9/12/2021 7:00,FALSE,0,4,7,4_12
13005,0.5717,156.26,46.38,371.01,45.71,1828.26,477.73,5.2254,3.0759,75.9,47.42,70.53,42.23,163,72.7,1717.82,9/12/2021 8:00,FALSE,0,4,8,4_12
13006,0.5763,169.69,48.88,391.04,47.78,1817.92,500.65,5.2257,3.5822,77.85,47.69,74.79,42.23,179.6,74.44,1719.57,9/12/2021 9:00,FALSE,2,4,9,4_12
13007,0.6204,157.1,42.9,343.16,43.21,1833.82,458.43,5.2239,3.9595,78.08,47.02,77.85,42.23,165.9,75.37,1722.5,9/12/2021 10:00,FALSE,1,4,10,4_12
13008,0.6505,167.32,42.89,343.14,43.97,1836.52,469.46,5.2167,4.3375,79.29,47.02,80.52,42.23,172.8,76.48,1722.4,9/12/2021 11:00,FALSE,0,4,11,4_12
13009,0.6253,169.01,44.94,359.54,44.64,1826.73,474.26,5.2355,4.4272,79.47,47.24,83.02,42.23,174.8,76.53,1723.23,9/12/2021 12:00,FALSE,0,,12,4_12
13010,0.6249,172.23,45.62,364.93,44.84,1854.27,476.33,5.2231,4.5741,80.02,47.32,85.52,42.23,185.8,77.04,1723.15,9/12/2021 13:00,FALSE,1,,13,4_12
13011,0.6261,172.82,45.62,364.93,46.59,1836.74,491.43,5.2336,4.5495,79.77,47.32,86.96,42.23,183.2,76.77,1723.15,9/12/2021 14:00,FALSE,0,12,14,4_12
13012,0.6362,176.12,45.55,364.37,47.42,1821.26,499.92,5.2224,4.5369,79.89,47.32,86.75,42.23,187.2,76.92,1720.47,9/12/2021 15:00,FALSE,1,12,15,4_12
13013,0.6303,174.44,45.61,364.87,47.35,1817.45,499.16,5.2243,4.5583,79.89,47.32,86.22,42.23,182.4,76.95,1722.83,9/12/2021 16:00,FALSE,0,12,16,4_12
13014,0.6418,178.44,45.59,364.68,45.53,1820.08,482.53,5.2328,4.6228,80.44,47.32,84.94,42.23,192.3,77.43,1721.96,9/12/2021 17:00,FALSE,1,12,17,4_12
13015,0.6332,175.12,45.56,364.5,46.31,1817.78,486.26,5.2189,4.6739,80.18,47.32,83.08,42.23,191.5,77.41,1721.1,9/12/2021 18:00,FALSE,0,12,18,4_12
13016,0.6278,172.9,45.51,364.07,45.16,1851.39,486.51,5.2153,4.6455,80.24,47.32,81.21,42.23,184.4,77.43,1719.05,9/12/2021 19:00,FALSE,0,12,19,4_12
13017,0.6192,166.69,44.91,359.3,42.97,1833.66,455.95,5.23,4.464,79.42,47.24,79.67,42.23,178,76.78,1722.19,9/12/2021 20:00,FALSE,0,12,20,4_12
13018,0.6578,160.32,41.15,329.2,41.47,1824.86,442.62,5.2156,5.9263,78.25,46.57,78.1,41.98,224,75.81,1720.25,9/12/2021 21:00,FALSE,0,12,21,4_12
13019,0.6546,154.7,40.19,321.48,43.69,1836.64,461.61,5.2179,6.9957,78.14,46.63,76.78,42.14,174.1,75.66,1719.28,9/12/2021 22:00,FALSE,0,12,22,4_12
13020,0.6442,149.14,39.79,318.31,38.78,1839.28,426.5,5.2087,6.8557,77.5,46.68,75.64,42.24,150.4,75.21,1721.47,9/12/2021 23:00,FALSE,3,12,23,4_12
13021,0.6398,147.93,39.79,318.33,38.68,1819.34,419.54,5.2066,6.5894,77.38,46.68,74.77,42.24,149.1,74.96,1721.59,9/13/2021 0:00,FALSE,4,,0,4_12
13022,0.631,145.5,39.84,318.75,38.06,1815.41,414.6,5.2023,6.3792,77.07,46.68,73.89,42.24,148.3,74.69,1723.87,9/13/2021 1:00,FALSE,0,,1,4_12
13023,0.614,162.6,44.55,356.36,38.05,1818.76,421.24,5.1963,6.2081,78.13,47.37,73.46,42.4,179.6,74.81,1719.79,9/13/2021 2:00,FALSE,1,4,2,4_12
13024,0.5978,180.25,49.4,395.22,47.82,1822.87,504.22,5.1851,6.2639,79.28,48.14,72.65,42.63,188.3,75.34,1720.98,9/13/2021 3:00,FALSE,2,4,3,4_12
13025,0.6104,177.76,47.81,382.5,49.3,1846.27,517.68,5.2066,6.2101,79.24,47.9,71.16,42.56,183.3,75.44,1720.04,9/13/2021 4:00,FALSE,0,4,4,4_12
13026,0.6114,169.66,46.08,368.65,47.62,1822.72,497.12,5.1991,5.867,78.44,47.7,70.4,42.56,175.9,74.82,1722.25,9/13/2021 5:00,FALSE,4,4,5,4_12
13027,0.5978,191.55,51.73,413.85,48.28,1835.75,506.91,5.2048,3.7389,79.41,48.32,70.38,42.56,198.2,75.2,1722.86,9/13/2021 6:00,FALSE,0,4,6,4_12
13028,0.6075,195.52,51.7,413.62,54.4,1836.08,556.33,5.2103,2.7991,79.9,48.32,71.01,42.56,201,75.59,1721.45,9/13/2021 7:00,FALSE,0,4,7,4_12
13029,0.6187,211.9,54.06,432.47,55.24,1825.96,560.36,5.2198,3.1506,81.41,48.6,73.22,42.56,223.1,76.94,1718.31,9/13/2021 8:00,FALSE,0,4,8,4_12
13030,0.6289,192.03,49.23,393.87,58.58,1823.08,591.19,5.2228,3.7506,82.13,47.79,76.77,42.3,231,78.52,1720.34,9/13/2021 9:00,FALSE,2,4,9,4_12
13031,0.6694,202.44,48.2,385.59,46.45,1814.09,485.71,5.2177,4.1406,83.01,47.54,80.34,42.16,212.2,79.57,1721.24,9/13/2021 10:00,FALSE,1,4,10,4_12
13032,0.6565,209.43,50.45,403.61,50.25,1815.74,515.54,5.2198,4.3929,83.6,47.84,82.98,42.21,215.6,79.89,1722.1,9/13/2021 11:00,FALSE,0,4,11,4_12
13033,0.6577,200.46,48.67,389.4,47.81,1816.97,498.28,5.2309,4.1267,82.7,47.64,85.34,42.21,204.2,79.28,1721.76,9/13/2021 12:00,FALSE,0,,12,4_12
13034,0.6584,208.09,50.03,400.24,48.47,1841.42,509.39,5.2211,4.1521,83.34,47.84,88.32,42.26,216.7,79.71,1722.23,9/13/2021 13:00,FALSE,1,,13,4_12
13035,0.6612,200.59,48.42,387.4,48.97,1834.48,512.16,5.2316,4.089,82.59,47.61,90.3,42.21,203.5,79.14,1721.26,9/13/2021 14:00,FALSE,0,12,14,4_12
13036,0.6442,204.22,50.39,403.14,48.98,1839.93,514.81,5.2261,4.0792,82.95,47.84,90.88,42.21,207.7,79.34,1720.24,9/13/2021 15:00,FALSE,1,12,15,4_12
13037,0.6465,204.08,50.19,401.55,49.81,1805.46,508.07,5.2219,4.0879,82.73,47.81,91.04,42.21,206.5,79.24,1721.16,9/13/2021 16:00,FALSE,0,12,16,4_12
13038,0.6419,207.84,51.29,410.31,48.32,1840.89,506.04,5.2317,4.1013,83.06,47.93,89.58,42.21,213.3,79.32,1720.89,9/13/2021 17:00,FALSE,1,12,17,4_12
13039,0.6508,194.13,47.95,383.58,49.81,1804.92,506.06,5.2252,4.0088,82.11,47.56,87.64,42.21,204.7,78.79,1721.46,9/13/2021 18:00,FALSE,0,12,18,4_12
13040,0.6493,194.87,48.19,385.53,47.08,1848.82,492.89,5.2317,3.9476,82.21,47.58,84.68,42.21,197.4,78.82,1722.4,9/13/2021 19:00,FALSE,0,12,19,4_12
13041,0.6525,196.24,48.2,385.63,46.65,1855.32,496.01,5.2229,4.0252,82.3,47.58,82.8,42.21,199.5,79.09,1722.83,9/13/2021 20:00,FALSE,0,12,20,4_12
13042,0.6874,182.17,43.21,345.69,45.02,1836.03,479.3,5.2226,5.955,81.5,47.03,81.4,42.21,189.1,78.67,1720.59,9/13/2021 21:00,FALSE,0,12,21,4_12
13043,0.6715,181.71,44.25,353.96,43.61,1836.15,464.47,5.2093,7.1713,81.3,47.24,80.73,42.3,207.4,78.3,1720.46,9/13/2021 22:00,FALSE,0,12,22,4_12
13044,0.654,172.08,43.65,349.19,41.98,1832.96,452.67,5.205,6.9527,80.78,47.08,79.19,42.21,198.9,77.79,1720.9,9/13/2021 23:00,FALSE,3,12,23,4_12
13045,0.675,172,42.23,337.82,41.59,1810.6,450.51,5.2056,6.6185,80.33,46.96,77.66,42.24,173.6,77.41,1717.87,9/14/2021 0:00,FALSE,4,,0,4_12
13046,0.6891,168.9,40.72,325.76,42.38,1838.58,455.23,5.2031,6.2338,80.03,46.99,76.61,42.44,171.8,77.18,1720.16,9/14/2021 1:00,FALSE,0,,1,4_12
13047,0.6855,167.53,40.71,325.7,40.85,1829.37,442.81,5.1932,5.9406,79.76,46.99,75.82,42.44,169.5,76.81,1719.82,9/14/2021 2:00,FALSE,1,4,2,4_12
13048,0.6829,166.97,40.74,325.89,42.23,1844.93,455.8,5.1932,5.7392,79.71,46.99,74.97,42.44,171.5,76.81,1720.84,9/14/2021 3:00,FALSE,2,4,3,4_12
13049,0.6565,190.63,47,376.02,41.55,1826.84,442.64,5.1852,5.6456,81.16,47.83,74.07,42.58,225.3,77.36,1720.32,9/14/2021 4:00,FALSE,0,4,4,4_12
13050,0.5986,211.33,55.72,445.76,52.78,1812.71,543.23,5.1893,5.8437,82.5,48.58,73.45,42.36,216.6,77.89,1720.33,9/14/2021 5:00,FALSE,4,4,5,4_12
13051,0.5998,235.88,60.72,485.79,55.63,1834.02,571.91,5.2013,3.4699,83.49,49.45,72.88,42.67,250.6,78.14,1719.59,9/14/2021 6:00,FALSE,0,4,6,4_12
13052,0.5896,234.72,61.56,492.49,62.79,1834.22,631.33,5.2116,2.1028,83.34,49.3,73.34,42.43,240.8,78.18,1719.21,9/14/2021 7:00,FALSE,0,4,7,4_12
13053,0.6274,212.54,53.48,427.82,61.45,1835.11,615.45,5.2183,2.5847,83.35,48.26,75.9,42.29,251.6,79.1,1721.6,9/14/2021 8:00,FALSE,0,4,8,4_12
13054,0.6821,201.76,47.19,377.52,51.9,1824.72,529.31,5.2147,2.8061,82.71,47.49,77.87,42.22,214.7,79.21,1719.41,9/14/2021 9:00,FALSE,2,4,9,4_12
13055,0.6876,209.14,48.11,384.92,48.4,1821.36,502.8,5.2353,3.0891,83.49,47.76,80.3,42.39,214.8,79.82,1720.83,9/14/2021 10:00,FALSE,1,4,10,4_12
13056,0.6793,210.72,48.98,391.82,50.34,1827.02,521.48,5.2213,3.2556,83.56,47.86,82.91,42.39,215.7,79.79,1719.7,9/14/2021 11:00,FALSE,0,4,11,4_12
13057,0.6755,209.47,49.02,392.19,49.92,1832.36,516.38,5.2251,3.2713,83.36,47.86,86.03,42.39,212.7,79.64,1721.3,9/14/2021 12:00,FALSE,0,,12,4_12
13058,0.6751,215,50.11,400.85,48.89,1808.28,503.55,5.2259,3.3643,83.97,47.99,87.35,42.39,222.5,80.12,1720.32,9/14/2021 13:00,FALSE,1,,13,4_12
13059,0.6669,218.53,51.33,410.61,51.77,1848,539.62,5.2308,3.5427,84.15,48.11,88.51,42.39,223,80.22,1724.06,9/14/2021 14:00,FALSE,0,12,14,4_12
13060,0.6769,218.67,50.6,404.78,51,1818.34,523.79,5.2198,3.5337,84.12,48.04,89.32,42.39,220.9,80.19,1722.05,9/14/2021 15:00,FALSE,1,12,15,4_12
13061,0.6726,218.02,50.84,406.72,51.9,1833.35,534.39,5.231,3.5306,84.01,48.06,86.98,42.39,221.6,80.04,1722.49,9/14/2021 16:00,FALSE,0,12,16,4_12
13062,0.6934,226.48,50.82,406.57,50.6,1833.47,529.05,5.2309,3.7645,85.15,48.06,79.86,42.39,231.7,80.99,1721.82,9/14/2021 17:00,FALSE,1,12,17,4_12
13063,0.6764,204.17,47.95,383.6,52.45,1808.36,535.42,5.2345,3.5545,83.15,47.54,79.67,42.19,227.4,79.61,1723.54,9/14/2021 18:00,FALSE,0,12,18,4_12
13064,0.6744,194.32,46.32,370.58,46.25,1856.41,496.27,5.22,3.2438,82.16,47.56,78.22,42.39,196.3,78.94,1721.34,9/14/2021 19:00,FALSE,0,12,19,4_12
13065,0.676,190.82,45.58,364.67,47.24,1826.44,499.92,5.2247,3.1095,81.77,47.39,77.42,42.29,197.9,78.61,1718.57,9/14/2021 20:00,FALSE,0,12,20,4_12
13066,0.6621,175.31,43.58,348.67,43.52,1825.74,463.23,5.2118,4.8057,81.14,47.19,76.92,42.32,206.1,78.19,1718.91,9/14/2021 21:00,FALSE,0,12,21,4_12
13067,0.6619,177.98,44.09,352.73,42.72,1842.05,456.81,5.2221,6.1703,81.13,47.13,76.54,42.21,180.7,78.16,1721.05,9/14/2021 22:00,FALSE,0,12,22,4_12
13068,0.6808,178.1,42.93,343.4,43.07,1829.25,455.83,5.2146,6.2179,81.2,47.08,75.83,42.29,181.1,78.06,1719.38,9/14/2021 23:00,FALSE,3,12,23,4_12
13069,0.6883,175.01,41.85,334.78,42.53,1805.32,447.34,5.2178,5.9686,80.79,46.96,75.23,42.29,178.1,77.77,1720.41,9/15/2021 0:00,FALSE,4,,0,4_12
13070,0.6774,171.32,41.85,334.77,41.82,1827.74,452.58,5.2014,5.627,80.41,46.96,74.72,42.29,172.9,77.44,1720.33,9/15/2021 1:00,FALSE,0,,1,4_12
13071,0.6297,204.59,51.78,414.22,41.14,1826.06,447.64,5.1931,5.5631,82.12,48.14,74.21,42.36,227.5,77.92,1721.03,9/15/2021 2:00,FALSE,1,4,2,4_12
13072,0.5901,215,57.29,458.31,56.09,1840.57,570.48,5.2033,5.6315,82.86,48.69,73.6,42.28,217.7,78.1,1717.68,9/15/2021 3:00,FALSE,2,4,3,4_12
13073,0.5969,209.7,55.52,444.16,55.98,1812.26,561.16,5.1984,5.3645,82.29,48.49,73.52,42.28,212.7,77.5,1717.72,9/15/2021 4:00,FALSE,0,4,4,4_12
13074,0.5965,208.67,55.38,443,54.91,1810.96,554.9,5.1984,5.1626,82.26,48.46,72.3,42.28,212.2,77.55,1720.11,9/15/2021 5:00,FALSE,4,4,5,4_12
13075,0.5948,236.08,61.26,490.1,55.6,1810.8,568.08,5.2081,2.7435,83.5,49.48,71.32,42.64,247.6,78.15,1719.56,9/15/2021 6:00,FALSE,0,4,6,4_12
13076,0.6186,235.29,58.77,470.15,60.5,1855.68,614.97,5.2177,1.5184,83.43,49.16,71.17,42.6,239.8,78.31,1720.19,9/15/2021 7:00,FALSE,0,4,7,4_12
13077,0.6312,236.43,57.82,462.6,59.1,1799.4,590.62,5.2247,1.6805,83.48,49.06,71.27,42.6,241,78.26,1718.56,9/15/2021 8:00,FALSE,0,4,8,4_12
13078,0.6235,245.59,60.32,482.53,61.33,1832.35,616.45,5.2179,2.1215,84.28,49.33,72.24,42.6,249.9,79,1719.63,9/15/2021 9:00,FALSE,2,4,9,4_12
13079,0.6303,248.85,60.32,482.55,62.7,1822.22,624.07,5.2242,2.4794,84.75,49.34,73.9,42.6,257.5,79.4,1719.51,9/15/2021 10:00,FALSE,1,4,10,4_12
13080,0.6213,245.59,60.57,484.58,62.96,1830.53,628.88,5.2187,2.5707,84.62,49.34,74.54,42.58,250.9,79.4,1719.86,9/15/2021 11:00,FALSE,0,4,11,4_12
13081,0.6012,238,61.01,488.08,62,1813.26,616.84,5.2131,2.5957,83.92,49.11,74.27,42.3,248.3,78.89,1719.92,9/15/2021 12:00,FALSE,0,,12,4_12
13082,0.605,243.97,61.89,495.08,62.56,1823.32,627.66,5.2198,2.7327,84.27,49.21,74.82,42.3,250.3,79.04,1719.73,9/15/2021 13:00,FALSE,1,,13,4_12
13083,0.6045,242.64,61.66,493.26,62.38,1832.13,621.09,5.2201,2.8852,84.33,49.19,76.53,42.3,252.6,79.12,1719.24,9/15/2021 14:00,FALSE,0,12,14,4_12
13084,0.6088,191.47,50.66,405.28,61.88,1810.46,616.43,5.2263,2.6724,81.67,47.95,78.09,42.3,242.8,78.04,1722.02,9/15/2021 15:00,FALSE,1,12,15,4_12
13085,0.6167,176.83,47.07,376.6,46.29,1842.66,490.4,5.2241,2.4148,80.56,47.55,79.01,42.3,180.1,77.38,1722.52,9/15/2021 16:00,FALSE,0,12,16,4_12
13086,0.6323,187.58,48.03,384.22,48.42,1836.85,507.04,5.2231,2.5605,81.44,47.5,79.94,42.14,219.1,78.03,1721.86,9/15/2021 17:00,FALSE,1,12,17,4_12
13087,0.6409,181.04,46.19,369.53,47,1812.76,486.97,5.2151,2.6686,80.25,47.18,78.01,42.02,194.8,77.27,1720.73,9/15/2021 18:00,FALSE,0,12,18,4_12
13088,0.6875,175.28,41.96,335.7,43.02,1825.92,459,5.2327,2.4435,79.5,46.95,76.66,42.27,183.1,76.79,1720.67,9/15/2021 19:00,FALSE,0,12,19,4_12
13089,0.6758,184.38,44.42,355.33,43.63,1833.47,468.99,5.219,2.7125,80.74,47.23,75.85,42.27,187.1,77.77,1719.59,9/15/2021 20:00,FALSE,0,12,20,4_12
13090,0.6719,170.84,42.16,337.31,43.57,1799.74,462.1,5.2188,4.4022,79.99,47.01,75.5,42.3,181.1,77.28,1718.69,9/15/2021 21:00,FALSE,0,12,21,4_12
13091,0.6659,171.34,42.66,341.3,41.19,1816.37,437.67,5.2111,5.7336,80.68,47.02,74.46,42.26,202.5,77.81,1719.21,9/15/2021 22:00,FALSE,0,12,22,4_12
13092,0.6766,183.67,44.48,355.81,40.67,1805.89,434.4,5.2005,5.8271,80.78,47.37,73.85,42.4,229.4,77.69,1719.27,9/15/2021 23:00,FALSE,3,12,23,4_12
13093,0.5983,211.42,55.7,445.63,58.05,1818.5,588.38,5.2047,5.8469,82.36,48.79,72.4,42.56,227.7,77.66,1716.5,9/16/2021 0:00,FALSE,4,,0,4_12
13094,0.6095,198.16,52,416.04,53.26,1831.11,549.56,5.1944,5.2059,80.93,48.34,71.54,42.53,212.9,76.58,1719.05,9/16/2021 1:00,FALSE,0,,1,4_12
13095,0.6115,205.38,53.32,426.58,53.69,1814.56,545.05,5.195,5.3665,81.92,48.49,71.39,42.53,212.9,77.4,1717.89,9/16/2021 2:00,FALSE,1,4,2,4_12
13096,0.6026,201.92,53.41,427.27,53.72,1808.76,546.74,5.2051,5.2791,81.47,48.49,70.76,42.53,208,77.03,1720.64,9/16/2021 3:00,FALSE,2,4,3,4_12
13097,0.6055,192.2,51.14,409.1,52.22,1843.12,541.85,5.1992,4.9841,80.76,48.24,70.21,42.53,195.6,76.48,1720.74,9/16/2021 4:00,FALSE,0,4,4,4_12
13098,0.604,185.43,49.87,398.96,52.37,1852.55,545.3,5.1991,4.6848,80.04,48.09,69.66,42.53,191.5,75.91,1723.39,9/16/2021 5:00,FALSE,4,4,5,4_12
13099,0.5938,195.75,52.96,423.69,51.36,1831.32,527.4,5.2028,2.1749,80.05,48.44,69.06,42.53,203.3,75.57,1720.3,9/16/2021 6:00,FALSE,0,4,6,4_12
13100,0.5906,185.63,51.04,408.3,52.78,1811.46,537.51,5.2155,0.9014,79.21,48.22,69.31,42.53,193.9,75.15,1722.52,9/16/2021 7:00,FALSE,0,4,7,4_12
13101,0.603,194.9,51.93,415.41,53.16,1817.94,540.6,5.2218,1.2538,79.94,48.32,70.83,42.53,204.2,75.65,1722.2,9/16/2021 8:00,FALSE,0,4,8,4_12
13102,0.5991,197.67,52.83,422.63,53.17,1834.43,548.53,5.2101,1.5535,80.37,48.42,73.41,42.53,205.3,76.17,1722.14,9/16/2021 9:00,FALSE,2,4,9,4_12
13103,0.616,198.14,51.46,411.68,53.7,1833.45,550.06,5.2241,1.8084,80.74,48.27,76.16,42.53,215.8,76.57,1722.31,9/16/2021 10:00,FALSE,1,4,10,4_12
13104,0.5947,170.56,47.52,380.13,45.68,1837.8,483.76,5.2297,2.0685,79.88,47.58,79.79,42.28,175.5,76.62,1721.9,9/16/2021 11:00,FALSE,0,4,11,4_12
13105,0.5995,174.26,47.95,383.57,46.74,1821.28,489.37,5.2315,2.2937,80.4,47.58,82.24,42.23,179.8,77.12,1721.23,9/16/2021 12:00,FALSE,0,,12,4_12
13106,0.6117,179.31,48,384.01,46.38,1818.17,486.12,5.2155,2.4331,80.71,47.58,84.54,42.23,189.5,77.37,1723.2,9/16/2021 13:00,FALSE,1,,13,4_12
13107,0.6177,181.41,47.98,383.83,47.15,1819.09,489.21,5.2218,2.4504,80.82,47.58,84.51,42.23,197.9,77.57,1722.38,9/16/2021 14:00,FALSE,0,12,14,4_12
13108,0.6377,193.17,48.8,390.42,48,1819.39,502.01,5.2164,2.7191,81.36,47.43,85.05,41.99,211.1,77.88,1722.68,9/16/2021 15:00,FALSE,1,12,15,4_12
13109,0.6559,197.54,48.22,385.77,48.24,1857.65,510.52,5.2449,2.8879,81.7,47.73,85.27,42.35,202.7,78.21,1721.6,9/16/2021 16:00,FALSE,0,12,16,4_12
13110,0.6438,195.38,48.69,389.56,47.74,1849.55,499.26,5.2333,2.9393,81.51,47.7,84.48,42.28,198.6,78.11,1721.99,9/16/2021 17:00,FALSE,1,12,17,4_12
13111,0.6534,188.31,46.66,373.31,48.7,1826.64,508.94,5.2327,2.9478,81.11,47.38,83,42.18,200.5,77.91,1721.84,9/16/2021 18:00,FALSE,0,12,18,4_12
13112,0.6516,184.18,46,367.96,45.05,1818.32,475.31,5.2187,2.9442,80.92,47.28,80.21,42.15,186,77.71,1721.94,9/16/2021 19:00,FALSE,0,12,19,4_12
13113,0.6424,178.4,45.56,364.5,45.02,1824.68,480.37,5.224,2.8005,80.16,47.23,78.48,42.15,183.6,77.17,1722.05,9/16/2021 20:00,FALSE,0,12,20,4_12
13114,0.658,160.68,41.07,328.59,42.38,1820.05,451.99,5.2173,4.3464,79.13,46.86,77.42,42.28,171.3,76.55,1721.02,9/16/2021 21:00,FALSE,0,12,21,4_12
13115,0.659,159.05,40.81,326.46,38.98,1834.1,421.42,5.2097,5.5369,79.21,46.65,76.01,42.1,182.4,76.49,1719.61,9/16/2021 22:00,FALSE,0,12,22,4_12
13116,0.6725,159.84,40.07,320.56,41.11,1844.52,444.6,5.2086,5.5485,78.81,46.85,74.97,42.39,161.6,76.22,1722.42,9/16/2021 23:00,FALSE,3,12,23,4_12
13117,0.6882,156.06,38.45,307.62,39.82,1800.33,426.16,5.2067,5.39,78.5,46.68,74.08,42.39,157.6,75.92,1720.62,9/17/2021 0:00,FALSE,4,,0,4_12
13118,0.6204,180.51,47.82,382.52,39.46,1830.65,429.32,5.1995,5.3256,79.87,47.73,73.34,42.4,203.4,76.22,1723.16,9/17/2021 1:00,FALSE,0,,1,4_12
13119,0.5916,191.42,52.17,417.38,51.44,1813.59,526.98,5.2064,5.3395,80.58,48.18,72.55,42.36,194.8,76.32,1722.67,9/17/2021 2:00,FALSE,1,4,2,4_12
13120,0.5905,188.57,51.71,413.7,52.69,1820.78,540.99,5.2064,5.1892,80.33,48.13,71.75,42.36,192.4,76.04,1722.17,9/17/2021 3:00,FALSE,2,4,3,4_12
13121,0.5946,185.09,50.64,405.15,50.73,1842.41,523.2,5.203,5.0259,79.97,48.01,71.13,42.36,191.6,76.02,1722.78,9/17/2021 4:00,FALSE,0,4,4,4_12
13122,0.5938,179.41,49.49,395.93,50.08,1805.08,513.14,5.2004,4.8409,79.56,47.89,71.05,42.36,181.7,75.62,1720.43,9/17/2021 5:00,FALSE,4,4,5,4_12
13123,0.5841,202.83,55.35,442.78,52.01,1800.22,527.75,5.1931,2.5172,80.89,48.69,71.36,42.52,209.6,76.22,1722.2,9/17/2021 6:00,FALSE,0,4,6,4_12
13124,0.5871,202.07,54.86,438.92,56.18,1815.75,569.59,5.2277,1.3944,80.78,48.49,71.98,42.37,204.7,76.34,1720.84,9/17/2021 7:00,FALSE,0,4,7,4_12
13125,0.5858,209.02,56.5,452.01,55.82,1820.36,566.07,5.2242,1.7384,81.45,48.66,72.71,42.37,213.8,76.87,1722.88,9/17/2021 8:00,FALSE,0,4,8,4_12
13126,0.5997,221.73,57.8,462.41,58.49,1831.1,595.03,5.229,2.1682,82.59,48.81,74.43,42.37,229.6,77.72,1721.43,9/17/2021 9:00,FALSE,2,4,9,4_12
13127,0.6164,200.5,52.13,417.06,60.16,1824.65,606.93,5.2239,2.4987,81.9,48.05,78.06,42.23,232.5,78.11,1720.54,9/17/2021 10:00,FALSE,1,4,10,4_12
13128,0.6663,187.43,45.64,365.09,45.57,1848,485.18,5.2232,2.5013,81.13,47.32,78.01,42.23,190.6,77.77,1723.04,9/17/2021 11:00,FALSE,0,4,11,4_12
13129,0.6724,198.2,47.18,377.43,46.36,1840.31,489.74,5.2173,2.8222,82.35,47.56,78.24,42.3,204.7,78.87,1722.13,9/17/2021 12:00,FALSE,0,,12,4_12
13130,0.6369,238.22,57.97,463.74,48.21,1826.07,503.16,5.2252,3.1008,84.35,48.7,74.08,42.23,261.3,79.5,1720.29,9/17/2021 13:00,FALSE,1,,13,4_12
13131,0.613,268.52,66.07,528.54,66.43,1824.6,652.62,5.2242,3.4781,86.32,49.68,74.1,42.31,271.8,80.38,1720.57,9/17/2021 14:00,FALSE,0,12,14,4_12
13132,0.6161,275.1,67.07,536.59,67.07,1810.12,661,5.2133,3.6548,86.79,49.98,75.5,42.5,282.4,80.8,1721.19,9/17/2021 15:00,FALSE,1,12,15,4_12
13133,0.6336,292.76,68.7,549.58,68.03,1841.72,678.12,5.2221,3.7687,87.33,49.83,75.52,42.16,329,81.13,1718.98,9/17/2021 16:00,FALSE,0,12,16,4_12
13134,0.6351,290.68,68.1,544.78,67.3,1806.78,659,5.2222,3.8457,87.25,49.93,74.83,42.33,296.8,81.13,1720.02,9/17/2021 17:00,FALSE,1,12,17,4_12
13135,0.6414,275.45,64.46,515.71,66.64,1836.85,657.13,5.2243,3.6285,86.27,49.51,74.1,42.33,283.7,80.57,1723.84,9/17/2021 18:00,FALSE,0,12,18,4_12
13136,0.6346,278.91,65.85,526.81,65.43,1846.75,658.74,5.2235,3.6313,86.58,49.68,74.28,42.33,283.3,80.77,1719.44,9/17/2021 19:00,FALSE,0,12,19,4_12
13137,0.6325,266.47,63.6,508.79,64.99,1832.86,647.5,5.2201,3.5209,85.57,49.43,74.02,42.33,276.7,80.2,1718.81,9/17/2021 20:00,FALSE,0,12,20,4_12
13138,0.6284,248.29,60.45,483.56,61.16,1831.33,610.91,5.2217,5.093,84.36,49.08,73.66,42.33,253.6,79.2,1718.08,9/17/2021 21:00,FALSE,0,12,21,4_12
